time	V(gate)	V(out)	V(rst)	I(V9)
9.556100000000000e-004	-4.703681e-001	-4.421803e-003	-4.708384e-001	2.590915e-014
9.557600000000001e-004	-4.703681e-001	-4.420285e-003	-4.708384e-001	2.590917e-014
9.557700000000000e-004	-4.703681e-001	-4.420184e-003	-4.708384e-001	2.590917e-014
9.559000000000000e-004	-4.703681e-001	-4.418869e-003	-4.708384e-001	2.590918e-014
9.559099999999999e-004	-4.703681e-001	-4.418768e-003	-4.708384e-001	2.590918e-014
9.560600000000000e-004	-4.703681e-001	-4.417250e-003	-4.708384e-001	2.590920e-014
9.560675199996110e-004	-4.703681e-001	-4.417174e-003	-4.708384e-001	2.590920e-014
9.560700000000000e-004	-4.703681e-001	-4.417149e-003	-4.708384e-001	2.590920e-014
9.561999999999999e-004	-4.703681e-001	-4.415834e-003	-4.708384e-001	2.590921e-014
9.562099999999999e-004	-4.703681e-001	-4.415733e-003	-4.708384e-001	2.590921e-014
9.563600000000000e-004	-4.703681e-001	-4.414216e-003	-4.708384e-001	2.590923e-014
9.563699999999999e-004	-4.703681e-001	-4.414115e-003	-4.708384e-001	2.590923e-014
9.564999999999999e-004	-4.703681e-001	-4.412800e-003	-4.708384e-001	2.590924e-014
9.565099999999999e-004	-4.703681e-001	-4.412699e-003	-4.708384e-001	2.590924e-014
9.566600000000000e-004	-4.703681e-001	-4.411182e-003	-4.708384e-001	2.590926e-014
9.566700000000000e-004	-4.703681e-001	-4.411081e-003	-4.708384e-001	2.590926e-014
9.568000000000000e-004	-4.703681e-001	-4.409767e-003	-4.708384e-001	2.590927e-014
9.568099999999999e-004	-4.703681e-001	-4.409666e-003	-4.708384e-001	2.590927e-014
9.569600000000000e-004	-4.703681e-001	-4.408150e-003	-4.708384e-001	2.590929e-014
9.569699999999999e-004	-4.703681e-001	-4.408049e-003	-4.708384e-001	2.590929e-014
9.570999999999999e-004	-4.703681e-001	-4.406736e-003	-4.708384e-001	2.590930e-014
9.571100000000000e-004	-4.703681e-001	-4.406635e-003	-4.708384e-001	2.590930e-014
9.572600000000000e-004	-4.703681e-001	-4.405119e-003	-4.708384e-001	2.590932e-014
9.572700000000000e-004	-4.703681e-001	-4.405018e-003	-4.708384e-001	2.590932e-014
9.574000000000000e-004	-4.703681e-001	-4.403705e-003	-4.708384e-001	2.590933e-014
9.574099999999999e-004	-4.703681e-001	-4.403604e-003	-4.708384e-001	2.590934e-014
9.575600000000000e-004	-4.703681e-001	-4.402089e-003	-4.708384e-001	2.590935e-014
9.575699999999999e-004	-4.703681e-001	-4.401988e-003	-4.708384e-001	2.590935e-014
9.576999999999999e-004	-4.703681e-001	-4.400676e-003	-4.708384e-001	2.590936e-014
9.577100000000000e-004	-4.703681e-001	-4.400575e-003	-4.708384e-001	2.590937e-014
9.578600000000001e-004	-4.703681e-001	-4.399060e-003	-4.708384e-001	2.590938e-014
9.578700000000000e-004	-4.703681e-001	-4.398959e-003	-4.708384e-001	2.590938e-014
9.580000000000000e-004	-4.703681e-001	-4.397647e-003	-4.708384e-001	2.590939e-014
9.580099999999999e-004	-4.703681e-001	-4.397546e-003	-4.708384e-001	2.590939e-014
9.581600000000000e-004	-4.703681e-001	-4.396032e-003	-4.708384e-001	2.590941e-014
9.581699999999999e-004	-4.703681e-001	-4.395931e-003	-4.708384e-001	2.590941e-014
9.582999999999999e-004	-4.703681e-001	-4.394620e-003	-4.708384e-001	2.590942e-014
9.583099999999999e-004	-4.703681e-001	-4.394519e-003	-4.708384e-001	2.590942e-014
9.584600000000000e-004	-4.703681e-001	-4.393005e-003	-4.708384e-001	2.590944e-014
9.584699999999999e-004	-4.703681e-001	-4.392905e-003	-4.708384e-001	2.590944e-014
9.585999999999999e-004	-4.703681e-001	-4.391593e-003	-4.708384e-001	2.590946e-014
9.586099999999999e-004	-4.703681e-001	-4.391492e-003	-4.708384e-001	2.590946e-014
9.587600000000000e-004	-4.703681e-001	-4.389980e-003	-4.708384e-001	2.590947e-014
9.587700000000000e-004	-4.703681e-001	-4.389879e-003	-4.708384e-001	2.590947e-014
9.588999999999999e-004	-4.703681e-001	-4.388568e-003	-4.708384e-001	2.590949e-014
9.589099999999999e-004	-4.703681e-001	-4.388467e-003	-4.708384e-001	2.590949e-014
9.590600000000000e-004	-4.703681e-001	-4.386955e-003	-4.708384e-001	2.590950e-014
9.590699999999999e-004	-4.703681e-001	-4.386854e-003	-4.708384e-001	2.590950e-014
9.591999999999999e-004	-4.703681e-001	-4.385544e-003	-4.708384e-001	2.590951e-014
9.592100000000000e-004	-4.703681e-001	-4.385443e-003	-4.708384e-001	2.590952e-014
9.593600000000000e-004	-4.703681e-001	-4.383931e-003	-4.708384e-001	2.590953e-014
9.593700000000000e-004	-4.703681e-001	-4.383830e-003	-4.708384e-001	2.590953e-014
9.595000000000000e-004	-4.703681e-001	-4.382520e-003	-4.708384e-001	2.590955e-014
9.595099999999999e-004	-4.703681e-001	-4.382420e-003	-4.708384e-001	2.590955e-014
9.596600000000000e-004	-4.703681e-001	-4.380909e-003	-4.708384e-001	2.590956e-014
9.596699999999999e-004	-4.703681e-001	-4.380808e-003	-4.708384e-001	2.590956e-014
9.597999999999999e-004	-4.703681e-001	-4.379498e-003	-4.708384e-001	2.590958e-014
9.598100000000000e-004	-4.703681e-001	-4.379398e-003	-4.708384e-001	2.590958e-014
9.599600000000001e-004	-4.703681e-001	-4.377887e-003	-4.708384e-001	2.590959e-014
9.599700000000000e-004	-4.703681e-001	-4.377787e-003	-4.708384e-001	2.590959e-014
9.601000000000000e-004	-4.703681e-001	-4.376478e-003	-4.708384e-001	2.590961e-014
9.601099999999999e-004	-4.703681e-001	-4.376377e-003	-4.708384e-001	2.590961e-014
9.602600000000000e-004	-4.703681e-001	-4.374867e-003	-4.708384e-001	2.590962e-014
9.602699999999999e-004	-4.703681e-001	-4.374766e-003	-4.708384e-001	2.590962e-014
9.603999999999999e-004	-4.703681e-001	-4.373457e-003	-4.708384e-001	2.590964e-014
9.604100000000000e-004	-4.703681e-001	-4.373357e-003	-4.708384e-001	2.590964e-014
9.605600000000001e-004	-4.703681e-001	-4.371847e-003	-4.708384e-001	2.590965e-014
9.605700000000000e-004	-4.703681e-001	-4.371746e-003	-4.708384e-001	2.590965e-014
9.607000000000000e-004	-4.703681e-001	-4.370438e-003	-4.708384e-001	2.590967e-014
9.607099999999999e-004	-4.703681e-001	-4.370338e-003	-4.708384e-001	2.590967e-014
9.608600000000000e-004	-4.703681e-001	-4.368829e-003	-4.708384e-001	2.590968e-014
9.608700000000000e-004	-4.703681e-001	-4.368728e-003	-4.708384e-001	2.590968e-014
9.609999999999999e-004	-4.703681e-001	-4.367420e-003	-4.708384e-001	2.590970e-014
9.610099999999999e-004	-4.703681e-001	-4.367320e-003	-4.708384e-001	2.590970e-014
9.611600000000000e-004	-4.703681e-001	-4.365812e-003	-4.708384e-001	2.590971e-014
9.611699999999999e-004	-4.703681e-001	-4.365711e-003	-4.708384e-001	2.590971e-014
9.612999999999999e-004	-4.703681e-001	-4.364404e-003	-4.708384e-001	2.590973e-014
9.613099999999999e-004	-4.703681e-001	-4.364303e-003	-4.708384e-001	2.590973e-014
9.614600000000000e-004	-4.703681e-001	-4.362796e-003	-4.708384e-001	2.590974e-014
9.614700000000000e-004	-4.703681e-001	-4.362695e-003	-4.708384e-001	2.590974e-014
9.616000000000000e-004	-4.703681e-001	-4.361388e-003	-4.708384e-001	2.590976e-014
9.616099999999999e-004	-4.703681e-001	-4.361288e-003	-4.708384e-001	2.590976e-014
9.617600000000000e-004	-4.703681e-001	-4.359780e-003	-4.708384e-001	2.590977e-014
9.617699999999999e-004	-4.703681e-001	-4.359680e-003	-4.708384e-001	2.590977e-014
9.618999999999999e-004	-4.703681e-001	-4.358374e-003	-4.708384e-001	2.590979e-014
9.619100000000000e-004	-4.703681e-001	-4.358273e-003	-4.708384e-001	2.590979e-014
9.620600000000000e-004	-4.703681e-001	-4.356766e-003	-4.708384e-001	2.590980e-014
9.620700000000000e-004	-4.703681e-001	-4.356666e-003	-4.708384e-001	2.590980e-014
9.622000000000000e-004	-4.703681e-001	-4.355360e-003	-4.708384e-001	2.590982e-014
9.622099999999999e-004	-4.703681e-001	-4.355259e-003	-4.708384e-001	2.590982e-014
9.623600000000000e-004	-4.703681e-001	-4.353753e-003	-4.708384e-001	2.590983e-014
9.623699999999999e-004	-4.703681e-001	-4.353652e-003	-4.708384e-001	2.590983e-014
9.624999999999999e-004	-4.703681e-001	-4.352347e-003	-4.708384e-001	2.590985e-014
9.625100000000000e-004	-4.703681e-001	-4.352247e-003	-4.708384e-001	2.590985e-014
9.626600000000001e-004	-4.703681e-001	-4.350741e-003	-4.708384e-001	2.590986e-014
9.626700000000000e-004	-4.703681e-001	-4.350640e-003	-4.708384e-001	2.590986e-014
9.628000000000000e-004	-4.703681e-001	-4.349336e-003	-4.708384e-001	2.590988e-014
9.628099999999999e-004	-4.703681e-001	-4.349235e-003	-4.708384e-001	2.590988e-014
9.629600000000000e-004	-4.703681e-001	-4.347730e-003	-4.708384e-001	2.590989e-014
9.629700000000000e-004	-4.703681e-001	-4.347629e-003	-4.708384e-001	2.590989e-014
9.630999999999999e-004	-4.703681e-001	-4.346325e-003	-4.708384e-001	2.590991e-014
9.631099999999999e-004	-4.703681e-001	-4.346225e-003	-4.708384e-001	2.590991e-014
9.632600000000000e-004	-4.703681e-001	-4.344720e-003	-4.708384e-001	2.590992e-014
9.632699999999999e-004	-4.703681e-001	-4.344620e-003	-4.708384e-001	2.590992e-014
9.633999999999999e-004	-4.703681e-001	-4.343315e-003	-4.708384e-001	2.590994e-014
9.634099999999999e-004	-4.703681e-001	-4.343215e-003	-4.708384e-001	2.590994e-014
9.635600000000000e-004	-4.703681e-001	-4.341711e-003	-4.708384e-001	2.590995e-014
9.635700000000000e-004	-4.703681e-001	-4.341611e-003	-4.708384e-001	2.590996e-014
9.637000000000000e-004	-4.703681e-001	-4.340307e-003	-4.708384e-001	2.590997e-014
9.637099999999999e-004	-4.703681e-001	-4.340207e-003	-4.708384e-001	2.590997e-014
9.638600000000000e-004	-4.703681e-001	-4.338703e-003	-4.708384e-001	2.590998e-014
9.638699999999999e-004	-4.703681e-001	-4.338603e-003	-4.708384e-001	2.590999e-014
9.639999999999999e-004	-4.703681e-001	-4.337300e-003	-4.708384e-001	2.591000e-014
9.640100000000000e-004	-4.703681e-001	-4.337200e-003	-4.708384e-001	2.591000e-014
9.641600000000000e-004	-4.703681e-001	-4.335696e-003	-4.708384e-001	2.591001e-014
9.641700000000000e-004	-4.703681e-001	-4.335596e-003	-4.708384e-001	2.591001e-014
9.642923999999984e-004	-4.703681e-001	-4.334370e-003	-4.708384e-001	2.591003e-014
9.643000000000000e-004	-4.703681e-001	-4.334294e-003	-4.708384e-001	2.591003e-014
9.643099999999999e-004	-4.703681e-001	-4.334194e-003	-4.708384e-001	2.591003e-014
9.644600000000000e-004	-4.703681e-001	-4.332691e-003	-4.708384e-001	2.591004e-014
9.644699999999999e-004	-4.703681e-001	-4.332591e-003	-4.708384e-001	2.591004e-014
9.645999999999999e-004	-4.703681e-001	-4.331288e-003	-4.708384e-001	2.591006e-014
9.646100000000000e-004	-4.703681e-001	-4.331188e-003	-4.708384e-001	2.591006e-014
9.647600000000001e-004	-4.703681e-001	-4.329686e-003	-4.708384e-001	2.591007e-014
9.647700000000000e-004	-4.703681e-001	-4.329586e-003	-4.708384e-001	2.591008e-014
9.649000000000000e-004	-4.703681e-001	-4.328284e-003	-4.708384e-001	2.591009e-014
9.649099999999999e-004	-4.703681e-001	-4.328184e-003	-4.708384e-001	2.591009e-014
9.650600000000000e-004	-4.703681e-001	-4.326683e-003	-4.708384e-001	2.591010e-014
9.650700000000000e-004	-4.703681e-001	-4.326582e-003	-4.708384e-001	2.591011e-014
9.651999999999999e-004	-4.703681e-001	-4.325281e-003	-4.708384e-001	2.591012e-014
9.652099999999999e-004	-4.703681e-001	-4.325181e-003	-4.708384e-001	2.591012e-014
9.653600000000000e-004	-4.703681e-001	-4.323680e-003	-4.708384e-001	2.591013e-014
9.653699999999999e-004	-4.703681e-001	-4.323580e-003	-4.708384e-001	2.591013e-014
9.654999999999999e-004	-4.703681e-001	-4.322279e-003	-4.708384e-001	2.591015e-014
9.655099999999999e-004	-4.703681e-001	-4.322179e-003	-4.708384e-001	2.591015e-014
9.656600000000000e-004	-4.703681e-001	-4.320679e-003	-4.708384e-001	2.591016e-014
9.656700000000000e-004	-4.703681e-001	-4.320579e-003	-4.708384e-001	2.591017e-014
9.658000000000000e-004	-4.703681e-001	-4.319278e-003	-4.708384e-001	2.591018e-014
9.658099999999999e-004	-4.703681e-001	-4.319178e-003	-4.708384e-001	2.591018e-014
9.659600000000000e-004	-4.703681e-001	-4.317678e-003	-4.708384e-001	2.591019e-014
9.659699999999999e-004	-4.703681e-001	-4.317578e-003	-4.708384e-001	2.591020e-014
9.660999999999999e-004	-4.703681e-001	-4.316278e-003	-4.708384e-001	2.591021e-014
9.661100000000000e-004	-4.703681e-001	-4.316178e-003	-4.708384e-001	2.591021e-014
9.662600000000000e-004	-4.703681e-001	-4.314679e-003	-4.708384e-001	2.591022e-014
9.662700000000000e-004	-4.703681e-001	-4.314579e-003	-4.708384e-001	2.591022e-014
9.664000000000000e-004	-4.703681e-001	-4.313279e-003	-4.708384e-001	2.591024e-014
9.664099999999999e-004	-4.703681e-001	-4.313179e-003	-4.708384e-001	2.591024e-014
9.665600000000000e-004	-4.703681e-001	-4.311680e-003	-4.708384e-001	2.591026e-014
9.665699999999999e-004	-4.703681e-001	-4.311581e-003	-4.708384e-001	2.591026e-014
9.666999999999999e-004	-4.703681e-001	-4.310281e-003	-4.708384e-001	2.591027e-014
9.667100000000000e-004	-4.703681e-001	-4.310182e-003	-4.708384e-001	2.591027e-014
9.668600000000001e-004	-4.703681e-001	-4.308683e-003	-4.708384e-001	2.591028e-014
9.668700000000000e-004	-4.703681e-001	-4.308583e-003	-4.708384e-001	2.591029e-014
9.670000000000000e-004	-4.703681e-001	-4.307285e-003	-4.708384e-001	2.591030e-014
9.670099999999999e-004	-4.703681e-001	-4.307185e-003	-4.708384e-001	2.591030e-014
9.671600000000000e-004	-4.703681e-001	-4.305687e-003	-4.708384e-001	2.591031e-014
9.671699999999999e-004	-4.703681e-001	-4.305587e-003	-4.708384e-001	2.591032e-014
9.672999999999999e-004	-4.703681e-001	-4.304289e-003	-4.708384e-001	2.591033e-014
9.673099999999999e-004	-4.703681e-001	-4.304189e-003	-4.708384e-001	2.591033e-014
9.674600000000000e-004	-4.703681e-001	-4.302692e-003	-4.708384e-001	2.591034e-014
9.674699999999999e-004	-4.703681e-001	-4.302592e-003	-4.708384e-001	2.591034e-014
9.675999999999999e-004	-4.703681e-001	-4.301294e-003	-4.708384e-001	2.591036e-014
9.676099999999999e-004	-4.703681e-001	-4.301195e-003	-4.708384e-001	2.591036e-014
9.677600000000000e-004	-4.703681e-001	-4.299697e-003	-4.708384e-001	2.591037e-014
9.677700000000000e-004	-4.703681e-001	-4.299598e-003	-4.708384e-001	2.591038e-014
9.679000000000000e-004	-4.703681e-001	-4.298301e-003	-4.708384e-001	2.591039e-014
9.679099999999999e-004	-4.703681e-001	-4.298201e-003	-4.708384e-001	2.591039e-014
9.680600000000000e-004	-4.703681e-001	-4.296705e-003	-4.708384e-001	2.591040e-014
9.680699999999999e-004	-4.703681e-001	-4.296605e-003	-4.708384e-001	2.591041e-014
9.681999999999999e-004	-4.703681e-001	-4.295308e-003	-4.708384e-001	2.591042e-014
9.682100000000000e-004	-4.703681e-001	-4.295208e-003	-4.708384e-001	2.591042e-014
9.683600000000000e-004	-4.703681e-001	-4.293712e-003	-4.708384e-001	2.591043e-014
9.683700000000000e-004	-4.703681e-001	-4.293613e-003	-4.708384e-001	2.591043e-014
9.685000000000000e-004	-4.703681e-001	-4.292317e-003	-4.708384e-001	2.591045e-014
9.685099999999999e-004	-4.703681e-001	-4.292217e-003	-4.708384e-001	2.591045e-014
9.686600000000000e-004	-4.703681e-001	-4.290721e-003	-4.708384e-001	2.591046e-014
9.686699999999999e-004	-4.703681e-001	-4.290622e-003	-4.708384e-001	2.591047e-014
9.687999999999999e-004	-4.703681e-001	-4.289326e-003	-4.708384e-001	2.591048e-014
9.688100000000000e-004	-4.703681e-001	-4.289227e-003	-4.708384e-001	2.591048e-014
9.689600000000001e-004	-4.703681e-001	-4.287731e-003	-4.708384e-001	2.591049e-014
9.689700000000000e-004	-4.703681e-001	-4.287632e-003	-4.708384e-001	2.591050e-014
9.691000000000000e-004	-4.703681e-001	-4.286337e-003	-4.708384e-001	2.591051e-014
9.691099999999999e-004	-4.703681e-001	-4.286237e-003	-4.708384e-001	2.591051e-014
9.692600000000000e-004	-4.703681e-001	-4.284743e-003	-4.708384e-001	2.591052e-014
9.692699999999999e-004	-4.703681e-001	-4.284643e-003	-4.708384e-001	2.591052e-014
9.693999999999999e-004	-4.703681e-001	-4.283348e-003	-4.708384e-001	2.591054e-014
9.694099999999999e-004	-4.703681e-001	-4.283248e-003	-4.708384e-001	2.591054e-014
9.695600000000000e-004	-4.703681e-001	-4.281755e-003	-4.708384e-001	2.591055e-014
9.695699999999999e-004	-4.703681e-001	-4.281655e-003	-4.708384e-001	2.591055e-014
9.696999999999999e-004	-4.703681e-001	-4.280361e-003	-4.708384e-001	2.591057e-014
9.697099999999999e-004	-4.703681e-001	-4.280261e-003	-4.708384e-001	2.591057e-014
9.698600000000000e-004	-4.703681e-001	-4.278768e-003	-4.708384e-001	2.591058e-014
9.698700000000000e-004	-4.703681e-001	-4.278669e-003	-4.708384e-001	2.591059e-014
9.699999999999999e-004	-4.703681e-001	-4.277375e-003	-4.708384e-001	2.591060e-014
9.700099999999999e-004	-4.703681e-001	-4.277275e-003	-4.708384e-001	2.591060e-014
9.701600000000000e-004	-4.703681e-001	-4.275782e-003	-4.708384e-001	2.591061e-014
9.701699999999999e-004	-4.703681e-001	-4.275683e-003	-4.708384e-001	2.591061e-014
9.702999999999999e-004	-4.703681e-001	-4.274389e-003	-4.708384e-001	2.591063e-014
9.703099999999999e-004	-4.703681e-001	-4.274290e-003	-4.708384e-001	2.591063e-014
9.704600000000000e-004	-4.703681e-001	-4.272798e-003	-4.708384e-001	2.591064e-014
9.704700000000000e-004	-4.703681e-001	-4.272698e-003	-4.708384e-001	2.591064e-014
9.706000000000000e-004	-4.703681e-001	-4.271405e-003	-4.708384e-001	2.591066e-014
9.706099999999999e-004	-4.703681e-001	-4.271306e-003	-4.708384e-001	2.591066e-014
9.707600000000000e-004	-4.703681e-001	-4.269814e-003	-4.708384e-001	2.591067e-014
9.707699999999999e-004	-4.703681e-001	-4.269714e-003	-4.708384e-001	2.591067e-014
9.708999999999999e-004	-4.703681e-001	-4.268422e-003	-4.708384e-001	2.591069e-014
9.709100000000000e-004	-4.703681e-001	-4.268323e-003	-4.708384e-001	2.591069e-014
9.710600000000000e-004	-4.703681e-001	-4.266832e-003	-4.708384e-001	2.591070e-014
9.710700000000000e-004	-4.703681e-001	-4.266732e-003	-4.708384e-001	2.591070e-014
9.712000000000000e-004	-4.703681e-001	-4.265440e-003	-4.708384e-001	2.591072e-014
9.712099999999999e-004	-4.703681e-001	-4.265341e-003	-4.708384e-001	2.591072e-014
9.713600000000000e-004	-4.703681e-001	-4.263850e-003	-4.708384e-001	2.591073e-014
9.713699999999999e-004	-4.703681e-001	-4.263750e-003	-4.708384e-001	2.591073e-014
9.714999999999999e-004	-4.703681e-001	-4.262459e-003	-4.708384e-001	2.591075e-014
9.715100000000000e-004	-4.703681e-001	-4.262359e-003	-4.708384e-001	2.591075e-014
9.716600000000001e-004	-4.703681e-001	-4.260869e-003	-4.708384e-001	2.591076e-014
9.716700000000000e-004	-4.703681e-001	-4.260770e-003	-4.708384e-001	2.591076e-014
9.718000000000000e-004	-4.703681e-001	-4.259479e-003	-4.708384e-001	2.591078e-014
9.718099999999999e-004	-4.703681e-001	-4.259380e-003	-4.708384e-001	2.591078e-014
9.719600000000000e-004	-4.703681e-001	-4.257890e-003	-4.708384e-001	2.591079e-014
9.719700000000000e-004	-4.703681e-001	-4.257790e-003	-4.708384e-001	2.591079e-014
9.720999999999999e-004	-4.703681e-001	-4.256500e-003	-4.708384e-001	2.591081e-014
9.721099999999999e-004	-4.703681e-001	-4.256400e-003	-4.708384e-001	2.591081e-014
9.722600000000000e-004	-4.703681e-001	-4.254912e-003	-4.708384e-001	2.591082e-014
9.722699999999999e-004	-4.703681e-001	-4.254812e-003	-4.708384e-001	2.591082e-014
9.723999999999999e-004	-4.703681e-001	-4.253522e-003	-4.708384e-001	2.591084e-014
9.724099999999999e-004	-4.703681e-001	-4.253422e-003	-4.708384e-001	2.591084e-014
9.724128000000000e-004	-4.703681e-001	-4.253395e-003	-4.708384e-001	2.591084e-014
9.725600000000000e-004	-4.703681e-001	-4.251934e-003	-4.708384e-001	2.591085e-014
9.725700000000000e-004	-4.703681e-001	-4.251835e-003	-4.708384e-001	2.591085e-014
9.727000000000000e-004	-4.703681e-001	-4.250545e-003	-4.708384e-001	2.591087e-014
9.727099999999999e-004	-4.703681e-001	-4.250446e-003	-4.708384e-001	2.591087e-014
9.728600000000000e-004	-4.703681e-001	-4.248958e-003	-4.708384e-001	2.591088e-014
9.728699999999999e-004	-4.703681e-001	-4.248858e-003	-4.708384e-001	2.591088e-014
9.729999999999999e-004	-4.703681e-001	-4.247569e-003	-4.708384e-001	2.591090e-014
9.730100000000000e-004	-4.703681e-001	-4.247470e-003	-4.708384e-001	2.591090e-014
9.731600000000000e-004	-4.703681e-001	-4.245983e-003	-4.708384e-001	2.591091e-014
9.731700000000000e-004	-4.703681e-001	-4.245883e-003	-4.708384e-001	2.591091e-014
9.733000000000000e-004	-4.703681e-001	-4.244594e-003	-4.708384e-001	2.591093e-014
9.733099999999999e-004	-4.703681e-001	-4.244495e-003	-4.708384e-001	2.591093e-014
