time	V(com_o)	V(out)	V(qin)	V(rst)	V(vin)
8.770000000000175e-06	3.445062e-05	-1.378604e-02	1.610992e-17	-4.708384e-01	0.000000e+00
8.900000000000054e-06	3.445069e-05	-1.378384e-02	1.611372e-17	-4.708384e-01	0.000000e+00
8.910000000000103e-06	3.445069e-05	-1.378367e-02	1.611422e-17	-4.708384e-01	0.000000e+00
9.060000000000079e-06	3.445077e-05	-1.378114e-02	1.611869e-17	-4.708384e-01	0.000000e+00
9.070000000000128e-06	3.445078e-05	-1.378097e-02	1.611919e-17	-4.708384e-01	0.000000e+00
9.200000000000007e-06	3.445084e-05	-1.377877e-02	1.612320e-17	-4.708384e-01	0.000000e+00
9.210000000000056e-06	3.445085e-05	-1.377861e-02	1.612354e-17	-4.708384e-01	0.000000e+00
9.360000000000141e-06	3.445093e-05	-1.377607e-02	1.612813e-17	-4.708384e-01	0.000000e+00
9.370000000000190e-06	3.445094e-05	-1.377591e-02	1.612855e-17	-4.708384e-01	0.000000e+00
9.500000000000068e-06	3.445100e-05	-1.377371e-02	1.613235e-17	-4.708384e-01	0.000000e+00
9.510000000000117e-06	3.445101e-05	-1.377354e-02	1.613284e-17	-4.708384e-01	0.000000e+00
9.660000000000094e-06	3.445109e-05	-1.377101e-02	1.613731e-17	-4.708384e-01	0.000000e+00
9.670000000000143e-06	3.445109e-05	-1.377084e-02	1.613781e-17	-4.708384e-01	0.000000e+00
9.800000000000021e-06	3.445116e-05	-1.376865e-02	1.614182e-17	-4.708384e-01	0.000000e+00
9.810000000000070e-06	3.445116e-05	-1.376848e-02	1.614216e-17	-4.708384e-01	0.000000e+00
9.960000000000155e-06	3.445124e-05	-1.376595e-02	1.614675e-17	-4.708384e-01	0.000000e+00
9.970000000000204e-06	3.445125e-05	-1.376578e-02	1.614717e-17	-4.708384e-01	0.000000e+00
1.010000000000008e-05	3.445132e-05	-1.376359e-02	1.615097e-17	-4.708384e-01	0.000000e+00
1.011000000000013e-05	3.445132e-05	-1.376342e-02	1.615147e-17	-4.708384e-01	0.000000e+00
1.013142857142870e-05	3.445133e-05	-1.376306e-02	1.615180e-17	-4.708384e-01	0.000000e+00
1.015285714285727e-05	3.445134e-05	-1.376269e-02	1.615223e-17	-4.708384e-01	0.000000e+00
1.017428571428584e-05	3.445136e-05	-1.376233e-02	1.615276e-17	-4.708384e-01	0.000000e+00
1.019571428571440e-05	3.445137e-05	-1.376197e-02	1.615340e-17	-4.708384e-01	0.000000e+00
1.021714285714297e-05	3.445138e-05	-1.376161e-02	1.615414e-17	-4.708384e-01	0.000000e+00
1.023857142857154e-05	3.445139e-05	-1.376125e-02	1.615499e-17	-4.708384e-01	0.000000e+00
1.026000000000011e-05	3.445140e-05	-1.376089e-02	1.615594e-17	-4.708384e-01	0.000000e+00
1.027000000000016e-05	3.445141e-05	-1.376072e-02	1.615643e-17	-4.708384e-01	0.000000e+00
1.028857142857157e-05	3.445142e-05	-1.376040e-02	1.615677e-17	-4.708384e-01	0.000000e+00
1.030714285714298e-05	3.445143e-05	-1.376009e-02	1.615719e-17	-4.708384e-01	0.000000e+00
1.032571428571439e-05	3.445144e-05	-1.375978e-02	1.615769e-17	-4.708384e-01	0.000000e+00
1.034428571428580e-05	3.445145e-05	-1.375946e-02	1.615826e-17	-4.708384e-01	0.000000e+00
1.036285714285721e-05	3.445146e-05	-1.375915e-02	1.615891e-17	-4.708384e-01	0.000000e+00
1.038142857142862e-05	3.445146e-05	-1.375884e-02	1.615964e-17	-4.708384e-01	0.000000e+00
1.040000000000004e-05	3.445147e-05	-1.375853e-02	1.616044e-17	-4.708384e-01	0.000000e+00
1.041000000000008e-05	3.445148e-05	-1.375836e-02	1.616078e-17	-4.708384e-01	0.000000e+00
1.043142857142865e-05	3.445149e-05	-1.375799e-02	1.616111e-17	-4.708384e-01	0.000000e+00
1.045285714285722e-05	3.445150e-05	-1.375763e-02	1.616155e-17	-4.708384e-01	0.000000e+00
1.047428571428579e-05	3.445152e-05	-1.375727e-02	1.616210e-17	-4.708384e-01	0.000000e+00
1.049571428571436e-05	3.445153e-05	-1.375691e-02	1.616275e-17	-4.708384e-01	0.000000e+00
1.051714285714293e-05	3.445154e-05	-1.375655e-02	1.616352e-17	-4.708384e-01	0.000000e+00
1.053857142857149e-05	3.445155e-05	-1.375619e-02	1.616439e-17	-4.708384e-01	0.000000e+00
1.056000000000006e-05	3.445156e-05	-1.375583e-02	1.616538e-17	-4.708384e-01	0.000000e+00
1.057000000000011e-05	3.445156e-05	-1.375566e-02	1.616579e-17	-4.708384e-01	0.000000e+00
1.058857142857152e-05	3.445157e-05	-1.375534e-02	1.616623e-17	-4.708384e-01	0.000000e+00
1.060714285714293e-05	3.445158e-05	-1.375503e-02	1.616670e-17	-4.708384e-01	0.000000e+00
1.062571428571434e-05	3.445159e-05	-1.375472e-02	1.616720e-17	-4.708384e-01	0.000000e+00
1.064428571428576e-05	3.445160e-05	-1.375440e-02	1.616775e-17	-4.708384e-01	0.000000e+00
1.066285714285717e-05	3.445161e-05	-1.375409e-02	1.616833e-17	-4.708384e-01	0.000000e+00
1.068142857142858e-05	3.445162e-05	-1.375378e-02	1.616894e-17	-4.708384e-01	0.000000e+00
1.069999999999999e-05	3.445163e-05	-1.375347e-02	1.616959e-17	-4.708384e-01	0.000000e+00
1.071000000000004e-05	3.445164e-05	-1.375330e-02	1.617009e-17	-4.708384e-01	0.000000e+00
1.073142857142862e-05	3.445165e-05	-1.375294e-02	1.617042e-17	-4.708384e-01	0.000000e+00
1.075285714285720e-05	3.445166e-05	-1.375257e-02	1.617085e-17	-4.708384e-01	0.000000e+00
1.077428571428579e-05	3.445167e-05	-1.375221e-02	1.617139e-17	-4.708384e-01	0.000000e+00
1.079571428571437e-05	3.445168e-05	-1.375185e-02	1.617203e-17	-4.708384e-01	0.000000e+00
1.081714285714296e-05	3.445169e-05	-1.375149e-02	1.617277e-17	-4.708384e-01	0.000000e+00
1.083857142857154e-05	3.445171e-05	-1.375113e-02	1.617361e-17	-4.708384e-01	0.000000e+00
1.086000000000012e-05	3.445172e-05	-1.375077e-02	1.617456e-17	-4.708384e-01	0.000000e+00
1.087000000000017e-05	3.445172e-05	-1.375060e-02	1.617506e-17	-4.708384e-01	0.000000e+00
1.088857142857158e-05	3.445173e-05	-1.375029e-02	1.617540e-17	-4.708384e-01	0.000000e+00
1.090714285714299e-05	3.445174e-05	-1.374997e-02	1.617582e-17	-4.708384e-01	0.000000e+00
1.092571428571441e-05	3.445175e-05	-1.374966e-02	1.617631e-17	-4.708384e-01	0.000000e+00
1.094428571428582e-05	3.445176e-05	-1.374935e-02	1.617688e-17	-4.708384e-01	0.000000e+00
1.096285714285723e-05	3.445177e-05	-1.374903e-02	1.617753e-17	-4.708384e-01	0.000000e+00
1.098142857142864e-05	3.445178e-05	-1.374872e-02	1.617826e-17	-4.708384e-01	0.000000e+00
1.100000000000005e-05	3.445179e-05	-1.374841e-02	1.617907e-17	-4.708384e-01	0.000000e+00
1.101000000000010e-05	3.445179e-05	-1.374824e-02	1.617941e-17	-4.708384e-01	0.000000e+00
1.103142857142867e-05	3.445181e-05	-1.374788e-02	1.617974e-17	-4.708384e-01	0.000000e+00
1.105285714285724e-05	3.445182e-05	-1.374752e-02	1.618017e-17	-4.708384e-01	0.000000e+00
1.107428571428580e-05	3.445183e-05	-1.374716e-02	1.618072e-17	-4.708384e-01	0.000000e+00
1.109571428571437e-05	3.445184e-05	-1.374679e-02	1.618138e-17	-4.708384e-01	0.000000e+00
1.111714285714294e-05	3.445185e-05	-1.374643e-02	1.618214e-17	-4.708384e-01	0.000000e+00
1.113857142857151e-05	3.445186e-05	-1.374607e-02	1.618302e-17	-4.708384e-01	0.000000e+00
1.116000000000008e-05	3.445187e-05	-1.374571e-02	1.618400e-17	-4.708384e-01	0.000000e+00
1.117000000000013e-05	3.445188e-05	-1.374554e-02	1.618441e-17	-4.708384e-01	0.000000e+00
1.118857142857154e-05	3.445189e-05	-1.374523e-02	1.618485e-17	-4.708384e-01	0.000000e+00
1.120714285714295e-05	3.445190e-05	-1.374492e-02	1.618532e-17	-4.708384e-01	0.000000e+00
1.122571428571436e-05	3.445191e-05	-1.374460e-02	1.618583e-17	-4.708384e-01	0.000000e+00
1.124428571428577e-05	3.445192e-05	-1.374429e-02	1.618637e-17	-4.708384e-01	0.000000e+00
1.126285714285718e-05	3.445193e-05	-1.374398e-02	1.618695e-17	-4.708384e-01	0.000000e+00
1.128142857142859e-05	3.445194e-05	-1.374366e-02	1.618756e-17	-4.708384e-01	0.000000e+00
1.130000000000000e-05	3.445195e-05	-1.374335e-02	1.618822e-17	-4.708384e-01	0.000000e+00
1.131000000000005e-05	3.445195e-05	-1.374318e-02	1.618871e-17	-4.708384e-01	0.000000e+00
1.133142857142864e-05	3.445197e-05	-1.374282e-02	1.618904e-17	-4.708384e-01	0.000000e+00
1.135285714285722e-05	3.445198e-05	-1.374246e-02	1.618947e-17	-4.708384e-01	0.000000e+00
1.137428571428580e-05	3.445199e-05	-1.374210e-02	1.619001e-17	-4.708384e-01	0.000000e+00
1.139571428571439e-05	3.445200e-05	-1.374174e-02	1.619065e-17	-4.708384e-01	0.000000e+00
1.141714285714297e-05	3.445201e-05	-1.374138e-02	1.619139e-17	-4.708384e-01	0.000000e+00
1.143857142857155e-05	3.445202e-05	-1.374102e-02	1.619223e-17	-4.708384e-01	0.000000e+00
1.146000000000014e-05	3.445203e-05	-1.374065e-02	1.619318e-17	-4.708384e-01	0.000000e+00
1.147000000000019e-05	3.445204e-05	-1.374049e-02	1.619368e-17	-4.708384e-01	0.000000e+00
1.148857142857160e-05	3.445205e-05	-1.374017e-02	1.619402e-17	-4.708384e-01	0.000000e+00
1.150714285714301e-05	3.445206e-05	-1.373986e-02	1.619444e-17	-4.708384e-01	0.000000e+00
1.152571428571442e-05	3.445207e-05	-1.373955e-02	1.619493e-17	-4.708384e-01	0.000000e+00
1.154428571428583e-05	3.445208e-05	-1.373923e-02	1.619551e-17	-4.708384e-01	0.000000e+00
1.156285714285724e-05	3.445209e-05	-1.373892e-02	1.619616e-17	-4.708384e-01	0.000000e+00
1.158142857142865e-05	3.445210e-05	-1.373861e-02	1.619688e-17	-4.708384e-01	0.000000e+00
1.160000000000007e-05	3.445211e-05	-1.373830e-02	1.619769e-17	-4.708384e-01	0.000000e+00
1.161000000000011e-05	3.445211e-05	-1.373813e-02	1.619803e-17	-4.708384e-01	0.000000e+00
1.163142857142868e-05	3.445212e-05	-1.373777e-02	1.619836e-17	-4.708384e-01	0.000000e+00
1.165285714285725e-05	3.445213e-05	-1.373740e-02	1.619880e-17	-4.708384e-01	0.000000e+00
1.167428571428582e-05	3.445214e-05	-1.373704e-02	1.619934e-17	-4.708384e-01	0.000000e+00
1.169571428571439e-05	3.445216e-05	-1.373668e-02	1.620000e-17	-4.708384e-01	0.000000e+00
1.171714285714295e-05	3.445217e-05	-1.373632e-02	1.620077e-17	-4.708384e-01	0.000000e+00
1.173857142857152e-05	3.445218e-05	-1.373596e-02	1.620164e-17	-4.708384e-01	0.000000e+00
1.176000000000009e-05	3.445219e-05	-1.373560e-02	1.620262e-17	-4.708384e-01	0.000000e+00
1.177000000000014e-05	3.445219e-05	-1.373543e-02	1.620304e-17	-4.708384e-01	0.000000e+00
1.178857142857155e-05	3.445220e-05	-1.373512e-02	1.620347e-17	-4.708384e-01	0.000000e+00
1.180714285714296e-05	3.445222e-05	-1.373481e-02	1.620394e-17	-4.708384e-01	0.000000e+00
1.182571428571437e-05	3.445223e-05	-1.373449e-02	1.620445e-17	-4.708384e-01	0.000000e+00
1.184428571428578e-05	3.445224e-05	-1.373418e-02	1.620499e-17	-4.708384e-01	0.000000e+00
1.186285714285720e-05	3.445224e-05	-1.373387e-02	1.620557e-17	-4.708384e-01	0.000000e+00
1.188142857142861e-05	3.445225e-05	-1.373355e-02	1.620619e-17	-4.708384e-01	0.000000e+00
1.190000000000002e-05	3.445226e-05	-1.373324e-02	1.620684e-17	-4.708384e-01	0.000000e+00
1.191000000000007e-05	3.445227e-05	-1.373307e-02	1.620734e-17	-4.708384e-01	0.000000e+00
1.193142857142865e-05	3.445228e-05	-1.373271e-02	1.620767e-17	-4.708384e-01	0.000000e+00
1.195285714285723e-05	3.445229e-05	-1.373235e-02	1.620810e-17	-4.708384e-01	0.000000e+00
1.197428571428582e-05	3.445230e-05	-1.373199e-02	1.620863e-17	-4.708384e-01	0.000000e+00
1.199571428571440e-05	3.445231e-05	-1.373163e-02	1.620927e-17	-4.708384e-01	0.000000e+00
1.201714285714299e-05	3.445232e-05	-1.373127e-02	1.621001e-17	-4.708384e-01	0.000000e+00
1.203857142857157e-05	3.445234e-05	-1.373091e-02	1.621086e-17	-4.708384e-01	0.000000e+00
1.206000000000015e-05	3.445235e-05	-1.373055e-02	1.621181e-17	-4.708384e-01	0.000000e+00
1.207000000000020e-05	3.445235e-05	-1.373038e-02	1.621230e-17	-4.708384e-01	0.000000e+00
1.220000000000008e-05	3.445242e-05	-1.372819e-02	1.621631e-17	-4.708384e-01	0.000000e+00
1.221000000000013e-05	3.445243e-05	-1.372802e-02	1.621665e-17	-4.708384e-01	0.000000e+00
1.236000000000011e-05	3.445251e-05	-1.372549e-02	1.622125e-17	-4.708384e-01	0.000000e+00
1.237000000000015e-05	3.445251e-05	-1.372533e-02	1.622166e-17	-4.708384e-01	0.000000e+00
1.250000000000003e-05	3.445258e-05	-1.372314e-02	1.622546e-17	-4.708384e-01	0.000000e+00
1.251000000000008e-05	3.445258e-05	-1.372297e-02	1.622596e-17	-4.708384e-01	0.000000e+00
1.266000000000006e-05	3.445266e-05	-1.372044e-02	1.623043e-17	-4.708384e-01	0.000000e+00
1.267000000000011e-05	3.445267e-05	-1.372027e-02	1.623092e-17	-4.708384e-01	0.000000e+00
1.279999999999999e-05	3.445274e-05	-1.371809e-02	1.623493e-17	-4.708384e-01	0.000000e+00
1.281000000000003e-05	3.445274e-05	-1.371792e-02	1.623527e-17	-4.708384e-01	0.000000e+00
1.296000000000012e-05	3.445282e-05	-1.371539e-02	1.623987e-17	-4.708384e-01	0.000000e+00
1.297000000000017e-05	3.445283e-05	-1.371523e-02	1.624028e-17	-4.708384e-01	0.000000e+00
1.310000000000005e-05	3.445290e-05	-1.371304e-02	1.624409e-17	-4.708384e-01	0.000000e+00
1.311000000000010e-05	3.445290e-05	-1.371287e-02	1.624458e-17	-4.708384e-01	0.000000e+00
1.326000000000007e-05	3.445298e-05	-1.371035e-02	1.624905e-17	-4.708384e-01	0.000000e+00
1.327000000000012e-05	3.445298e-05	-1.371018e-02	1.624955e-17	-4.708384e-01	0.000000e+00
1.340000000000000e-05	3.445305e-05	-1.370799e-02	1.625356e-17	-4.708384e-01	0.000000e+00
1.341000000000005e-05	3.445306e-05	-1.370782e-02	1.625390e-17	-4.708384e-01	0.000000e+00
1.356000000000013e-05	3.445314e-05	-1.370530e-02	1.625849e-17	-4.708384e-01	0.000000e+00
1.357000000000018e-05	3.445314e-05	-1.370513e-02	1.625891e-17	-4.708384e-01	0.000000e+00
1.370000000000006e-05	3.445321e-05	-1.370294e-02	1.626271e-17	-4.708384e-01	0.000000e+00
1.371000000000011e-05	3.445322e-05	-1.370278e-02	1.626320e-17	-4.708384e-01	0.000000e+00
1.386000000000009e-05	3.445330e-05	-1.370025e-02	1.626767e-17	-4.708384e-01	0.000000e+00
1.387000000000014e-05	3.445330e-05	-1.370008e-02	1.626817e-17	-4.708384e-01	0.000000e+00
1.400000000000002e-05	3.445337e-05	-1.369790e-02	1.627218e-17	-4.708384e-01	0.000000e+00
1.401000000000006e-05	3.445338e-05	-1.369773e-02	1.627252e-17	-4.708384e-01	0.000000e+00
1.416000000000015e-05	3.445345e-05	-1.369521e-02	1.627711e-17	-4.708384e-01	0.000000e+00
1.417000000000020e-05	3.445346e-05	-1.369504e-02	1.627753e-17	-4.708384e-01	0.000000e+00
1.430000000000008e-05	3.445353e-05	-1.369285e-02	1.628133e-17	-4.708384e-01	0.000000e+00
1.431000000000013e-05	3.445353e-05	-1.369269e-02	1.628183e-17	-4.708384e-01	0.000000e+00
1.446000000000010e-05	3.445361e-05	-1.369017e-02	1.628630e-17	-4.708384e-01	0.000000e+00
1.447000000000015e-05	3.445362e-05	-1.369000e-02	1.628679e-17	-4.708384e-01	0.000000e+00
1.460000000000003e-05	3.445369e-05	-1.368781e-02	1.629080e-17	-4.708384e-01	0.000000e+00
1.461000000000008e-05	3.445369e-05	-1.368764e-02	1.629114e-17	-4.708384e-01	0.000000e+00
1.476000000000006e-05	3.445377e-05	-1.368512e-02	1.629574e-17	-4.708384e-01	0.000000e+00
1.477000000000010e-05	3.445378e-05	-1.368496e-02	1.629615e-17	-4.708384e-01	0.000000e+00
1.489999999999998e-05	3.445385e-05	-1.368277e-02	1.629995e-17	-4.708384e-01	0.000000e+00
1.491000000000003e-05	3.445385e-05	-1.368260e-02	1.630045e-17	-4.708384e-01	0.000000e+00
1.506000000000012e-05	3.445393e-05	-1.368008e-02	1.630492e-17	-4.708384e-01	0.000000e+00
1.507000000000017e-05	3.445393e-05	-1.367992e-02	1.630542e-17	-4.708384e-01	0.000000e+00
1.520000000000004e-05	3.445400e-05	-1.367773e-02	1.630943e-17	-4.708384e-01	0.000000e+00
1.521000000000009e-05	3.445401e-05	-1.367756e-02	1.630977e-17	-4.708384e-01	0.000000e+00
1.523142857142866e-05	3.445402e-05	-1.367720e-02	1.631010e-17	-4.708384e-01	0.000000e+00
1.525285714285723e-05	3.445403e-05	-1.367684e-02	1.631053e-17	-4.708384e-01	0.000000e+00
1.527428571428580e-05	3.445404e-05	-1.367648e-02	1.631108e-17	-4.708384e-01	0.000000e+00
1.529571428571437e-05	3.445405e-05	-1.367612e-02	1.631174e-17	-4.708384e-01	0.000000e+00
1.531714285714293e-05	3.445406e-05	-1.367576e-02	1.631250e-17	-4.708384e-01	0.000000e+00
1.533857142857150e-05	3.445408e-05	-1.367540e-02	1.631338e-17	-4.708384e-01	0.000000e+00
1.536000000000007e-05	3.445409e-05	-1.367504e-02	1.631436e-17	-4.708384e-01	0.000000e+00
1.537000000000012e-05	3.445409e-05	-1.367488e-02	1.631478e-17	-4.708384e-01	0.000000e+00
1.538857142857153e-05	3.445410e-05	-1.367456e-02	1.631521e-17	-4.708384e-01	0.000000e+00
1.540714285714294e-05	3.445411e-05	-1.367425e-02	1.631568e-17	-4.708384e-01	0.000000e+00
1.542571428571435e-05	3.445412e-05	-1.367394e-02	1.631619e-17	-4.708384e-01	0.000000e+00
1.544428571428576e-05	3.445413e-05	-1.367363e-02	1.631673e-17	-4.708384e-01	0.000000e+00
1.546285714285717e-05	3.445414e-05	-1.367332e-02	1.631731e-17	-4.708384e-01	0.000000e+00
1.548142857142859e-05	3.445415e-05	-1.367300e-02	1.631793e-17	-4.708384e-01	0.000000e+00
1.550000000000000e-05	3.445416e-05	-1.367269e-02	1.631858e-17	-4.708384e-01	0.000000e+00
1.551000000000005e-05	3.445417e-05	-1.367253e-02	1.631907e-17	-4.708384e-01	0.000000e+00
1.553142857142863e-05	3.445418e-05	-1.367217e-02	1.631940e-17	-4.708384e-01	0.000000e+00
1.555285714285721e-05	3.445419e-05	-1.367181e-02	1.631984e-17	-4.708384e-01	0.000000e+00
1.557428571428580e-05	3.445420e-05	-1.367145e-02	1.632037e-17	-4.708384e-01	0.000000e+00
1.559571428571438e-05	3.445421e-05	-1.367109e-02	1.632101e-17	-4.708384e-01	0.000000e+00
1.561714285714296e-05	3.445422e-05	-1.367073e-02	1.632175e-17	-4.708384e-01	0.000000e+00
1.563857142857155e-05	3.445423e-05	-1.367037e-02	1.632260e-17	-4.708384e-01	0.000000e+00
1.566000000000013e-05	3.445425e-05	-1.367001e-02	1.632354e-17	-4.708384e-01	0.000000e+00
1.567000000000018e-05	3.445425e-05	-1.366984e-02	1.632404e-17	-4.708384e-01	0.000000e+00
1.568857142857159e-05	3.445426e-05	-1.366953e-02	1.632438e-17	-4.708384e-01	0.000000e+00
1.570714285714300e-05	3.445427e-05	-1.366921e-02	1.632480e-17	-4.708384e-01	0.000000e+00
1.572571428571441e-05	3.445428e-05	-1.366890e-02	1.632529e-17	-4.708384e-01	0.000000e+00
1.574428571428583e-05	3.445429e-05	-1.366859e-02	1.632587e-17	-4.708384e-01	0.000000e+00
1.576285714285724e-05	3.445430e-05	-1.366828e-02	1.632652e-17	-4.708384e-01	0.000000e+00
1.578142857142865e-05	3.445431e-05	-1.366797e-02	1.632725e-17	-4.708384e-01	0.000000e+00
1.580000000000006e-05	3.445432e-05	-1.366766e-02	1.632805e-17	-4.708384e-01	0.000000e+00
1.581000000000011e-05	3.445433e-05	-1.366749e-02	1.632839e-17	-4.708384e-01	0.000000e+00
1.583142857142868e-05	3.445434e-05	-1.366713e-02	1.632872e-17	-4.708384e-01	0.000000e+00
1.585285714285724e-05	3.445435e-05	-1.366677e-02	1.632916e-17	-4.708384e-01	0.000000e+00
1.587428571428581e-05	3.445436e-05	-1.366641e-02	1.632970e-17	-4.708384e-01	0.000000e+00
1.589571428571438e-05	3.445437e-05	-1.366605e-02	1.633036e-17	-4.708384e-01	0.000000e+00
1.591714285714295e-05	3.445438e-05	-1.366569e-02	1.633113e-17	-4.708384e-01	0.000000e+00
1.593857142857152e-05	3.445439e-05	-1.366533e-02	1.633200e-17	-4.708384e-01	0.000000e+00
1.596000000000008e-05	3.445441e-05	-1.366497e-02	1.633298e-17	-4.708384e-01	0.000000e+00
1.597000000000013e-05	3.445441e-05	-1.366480e-02	1.633340e-17	-4.708384e-01	0.000000e+00
1.598857142857154e-05	3.445442e-05	-1.366449e-02	1.633383e-17	-4.708384e-01	0.000000e+00
1.600714285714296e-05	3.445443e-05	-1.366418e-02	1.633430e-17	-4.708384e-01	0.000000e+00
1.602571428571437e-05	3.445444e-05	-1.366387e-02	1.633481e-17	-4.708384e-01	0.000000e+00
1.604428571428578e-05	3.445445e-05	-1.366356e-02	1.633535e-17	-4.708384e-01	0.000000e+00
1.606285714285719e-05	3.445446e-05	-1.366324e-02	1.633593e-17	-4.708384e-01	0.000000e+00
1.608142857142860e-05	3.445447e-05	-1.366293e-02	1.633655e-17	-4.708384e-01	0.000000e+00
1.610000000000001e-05	3.445448e-05	-1.366262e-02	1.633720e-17	-4.708384e-01	0.000000e+00
1.611000000000006e-05	3.445449e-05	-1.366245e-02	1.633770e-17	-4.708384e-01	0.000000e+00
1.613142857142865e-05	3.445450e-05	-1.366209e-02	1.633803e-17	-4.708384e-01	0.000000e+00
1.615285714285723e-05	3.445451e-05	-1.366173e-02	1.633846e-17	-4.708384e-01	0.000000e+00
1.617428571428581e-05	3.445452e-05	-1.366137e-02	1.633900e-17	-4.708384e-01	0.000000e+00
1.619571428571439e-05	3.445453e-05	-1.366101e-02	1.633963e-17	-4.708384e-01	0.000000e+00
1.621714285714298e-05	3.445454e-05	-1.366065e-02	1.634038e-17	-4.708384e-01	0.000000e+00
1.623857142857156e-05	3.445455e-05	-1.366029e-02	1.634122e-17	-4.708384e-01	0.000000e+00
1.626000000000015e-05	3.445456e-05	-1.365993e-02	1.634217e-17	-4.708384e-01	0.000000e+00
1.627000000000019e-05	3.445457e-05	-1.365977e-02	1.634266e-17	-4.708384e-01	0.000000e+00
1.628697142857151e-05	3.445458e-05	-1.365948e-02	1.634294e-17	-4.708384e-01	0.000000e+00
1.630394285714282e-05	3.445459e-05	-1.365920e-02	1.634329e-17	-4.708384e-01	0.000000e+00
1.632091428571414e-05	3.445460e-05	-1.365891e-02	1.634373e-17	-4.708384e-01	0.000000e+00
1.633788571428545e-05	3.445461e-05	-1.365863e-02	1.634424e-17	-4.708384e-01	0.000000e+00
1.635485714285677e-05	3.445462e-05	-1.365834e-02	1.634484e-17	-4.708384e-01	0.000000e+00
1.637182857142808e-05	3.445462e-05	-1.365806e-02	1.634551e-17	-4.708384e-01	0.000000e+00
1.638879999999940e-05	3.445463e-05	-1.365777e-02	1.634627e-17	-4.708384e-01	0.000000e+00
1.639000000000002e-05	3.445463e-05	-1.365775e-02	1.634638e-17	-4.708384e-01	0.000000e+00
1.640000000000007e-05	3.445464e-05	-1.365758e-02	1.634667e-17	-4.708384e-01	0.000000e+00
1.641000000000012e-05	3.445464e-05	-1.365742e-02	1.634701e-17	-4.708384e-01	0.000000e+00
1.643142857142869e-05	3.445465e-05	-1.365706e-02	1.634734e-17	-4.708384e-01	0.000000e+00
1.645285714285726e-05	3.445467e-05	-1.365670e-02	1.634778e-17	-4.708384e-01	0.000000e+00
1.647428571428583e-05	3.445468e-05	-1.365634e-02	1.634833e-17	-4.708384e-01	0.000000e+00
1.649571428571439e-05	3.445469e-05	-1.365598e-02	1.634899e-17	-4.708384e-01	0.000000e+00
1.651714285714296e-05	3.445470e-05	-1.365562e-02	1.634975e-17	-4.708384e-01	0.000000e+00
1.653857142857153e-05	3.445471e-05	-1.365526e-02	1.635062e-17	-4.708384e-01	0.000000e+00
