time	V(out)	V(rst)	V(vin)
2.016103238503400e-005	-6.606739e-003	-8.006171e-001	-2.000000e+000
2.026911603898326e-005	-5.612947e-003	-8.006176e-001	-2.000000e+000
2.037914486104810e-005	-4.534088e-003	-8.006180e-001	-2.000000e+000
2.049152589153875e-005	-3.366191e-003	-8.006182e-001	-2.000000e+000
2.060771727765263e-005	-2.092701e-003	-8.006184e-001	-2.000000e+000
2.072901793778492e-005	-6.959490e-004	-8.006184e-001	-2.000000e+000
2.085793342291251e-005	8.590371e-004	-8.006167e-001	-2.000000e+000
2.099738352169962e-005	2.617451e-003	-8.006109e-001	-2.000000e+000
2.102347217587093e-005	2.955012e-003	-8.006084e-001	-2.000000e+000
2.105825704809936e-005	3.408852e-003	-8.006039e-001	-2.000000e+000
2.112782679255622e-005	4.329741e-003	-8.005897e-001	-2.000000e+000
2.117983560090654e-005	5.029417e-003	-8.005709e-001	-2.000000e+000
2.121026022581406e-005	5.443061e-003	-8.005496e-001	-2.000000e+000
2.121462860064515e-005	5.502711e-003	-8.005473e-001	-2.000000e+000
2.121899697547623e-005	5.562425e-003	-8.005439e-001	-2.000000e+000
2.122336535030732e-005	5.622203e-003	-8.005395e-001	-2.000000e+000
2.122773372513840e-005	5.682045e-003	-8.005341e-001	-2.000000e+000
2.123210209996948e-005	5.741951e-003	-8.005276e-001	-2.000000e+000
2.123647047480057e-005	5.801922e-003	-8.005201e-001	-2.000000e+000
2.124083884963165e-005	5.861956e-003	-8.005115e-001	-2.000000e+000
2.124695696428370e-005	5.946143e-003	-8.004968e-001	-2.000000e+000
2.125433908105678e-005	6.047888e-003	-8.004729e-001	-2.000000e+000
2.126493032726824e-005	6.194178e-003	-8.004263e-001	-2.000000e+000
2.126882991919603e-005	6.248133e-003	-8.004025e-001	-2.000000e+000
2.127240485019595e-005	6.297640e-003	-8.003734e-001	-2.000000e+000
2.127448875456506e-005	6.326518e-003	-8.003528e-001	-2.000000e+000
2.127601468177960e-005	6.347672e-003	-8.003351e-001	-2.000000e+000
2.127727803716414e-005	6.365192e-003	-8.003182e-001	-2.000000e+000
2.127841293776705e-005	6.380935e-003	-8.003008e-001	-2.000000e+000
2.127970394533412e-005	6.398849e-003	-8.002777e-001	-2.000000e+000
2.128105504249444e-005	6.417602e-003	-8.002479e-001	-2.000000e+000
2.128257142998229e-005	6.438657e-003	-8.002049e-001	-2.000000e+000
2.128382411317708e-005	6.456055e-003	-8.001587e-001	-2.000000e+000
2.128450877396928e-005	6.465567e-003	-8.001266e-001	-2.000000e+000
2.128500791590336e-005	6.472502e-003	-8.000978e-001	-2.000000e+000
2.128541139777980e-005	6.478108e-003	-8.000696e-001	-2.000000e+000
2.128581300110712e-005	6.483689e-003	-8.000334e-001	-2.000000e+000
2.128628796502700e-005	6.490291e-003	-7.999737e-001	-2.000000e+000
2.128677896509090e-005	6.497115e-003	-7.998689e-001	-2.000000e+000
2.128776096521872e-005	6.510767e-003	-7.995065e-001	-2.000000e+000
2.128864696274381e-005	6.523087e-003	-7.989229e-001	-2.000000e+000
2.128969278443871e-005	6.537633e-003	-7.977183e-001	-2.000000e+000
2.129071207331152e-005	6.551812e-003	-7.956951e-001	-2.000000e+000
2.129200356368889e-005	6.569782e-003	-7.913855e-001	-2.000000e+000
2.129340129102568e-005	6.589235e-003	-7.836780e-001	-2.000000e+000
2.129486654748816e-005	6.609630e-003	-7.703582e-001	-2.000000e+000
2.129634891730944e-005	6.630263e-003	-7.481945e-001	-2.000000e+000
2.129787841818643e-005	6.651543e-003	-7.107695e-001	-2.000000e+000
2.129943290738477e-005	6.673148e-003	-6.489753e-001	-2.000000e+000
2.130103197920262e-005	6.695328e-003	-5.563699e-001	-2.000000e+000
2.130169718096757e-005	6.704533e-003	-5.059314e-001	-2.000000e+000
2.130202212391038e-005	6.709024e-003	-4.769172e-001	-2.000000e+000
2.130215235934637e-005	6.710823e-003	-4.644261e-001	-2.000000e+000
2.130224070966740e-005	6.712043e-003	-4.556525e-001	-2.000000e+000
2.130229812944537e-005	6.712835e-003	-4.498362e-001	-2.000000e+000
2.130237058791217e-005	6.713835e-003	-4.423768e-001	-2.000000e+000
2.130243980050769e-005	6.714790e-003	-4.351352e-001	-2.000000e+000
2.130253398931341e-005	6.716089e-003	-4.251043e-001	-2.000000e+000
2.130263020167351e-005	6.717416e-003	-4.146467e-001	-2.000000e+000
2.130276686756486e-005	6.719299e-003	-3.994278e-001	-2.000000e+000
2.130292969688411e-005	6.721541e-003	-3.807338e-001	-2.000000e+000
2.130320550512929e-005	6.725335e-003	-3.478602e-001	-2.000000e+000
2.130372670563758e-005	6.732492e-003	-2.837630e-001	-2.000000e+000
2.130377259512486e-005	6.733121e-003	-2.779631e-001	-2.000000e+000
2.130381848461214e-005	6.733750e-003	-2.721771e-001	-2.000000e+000
2.130386437409942e-005	6.734379e-003	-2.664050e-001	-2.000000e+000
2.130391026358670e-005	6.735008e-003	-2.606467e-001	-2.000000e+000
2.130395615307398e-005	6.735636e-003	-2.549024e-001	-2.000000e+000
2.130400204256125e-005	6.736264e-003	-2.491720e-001	-2.000000e+000
2.130404793204853e-005	6.736892e-003	-2.434555e-001	-2.000000e+000
2.130409073629597e-005	6.737478e-003	-2.381792e-001	-2.000000e+000
2.130417634479085e-005	6.738649e-003	-2.277893e-001	-2.000000e+000
2.130434756178058e-005	6.740989e-003	-2.075811e-001	-2.000000e+000
2.130464514001193e-005	6.745049e-003	-1.732814e-001	-2.000000e+000
2.130476878317542e-005	6.746734e-003	-1.589905e-001	-2.000000e+000
2.130489912244258e-005	6.748507e-003	-1.433558e-001	-2.000000e+000
2.130504456697687e-005	6.750485e-003	-1.247522e-001	-2.000000e+000
2.130519007398762e-005	6.752461e-003	-1.045090e-001	-2.000000e+000
2.130535143619849e-005	6.754649e-003	-7.958349e-002	-2.000000e+000
2.130558767761259e-005	6.757847e-003	-3.869963e-002	-2.000000e+000
2.130590522506087e-005	6.762136e-003	2.188037e-002	-2.000000e+000
2.130625358999937e-005	6.766824e-003	9.209777e-002	-2.000000e+000
2.130666884180363e-005	6.772387e-003	1.751889e-001	-2.000000e+000
2.130706350927815e-005	6.777650e-003	2.471155e-001	-2.000000e+000
2.130757555945415e-005	6.784449e-003	3.241702e-001	-2.000000e+000
2.130803248457703e-005	6.790487e-003	3.742980e-001	-2.000000e+000
2.130841494446264e-005	6.795492e-003	4.002970e-001	-2.000000e+000
2.130868138765673e-005	6.798941e-003	4.091949e-001	-2.000000e+000
2.130895861024393e-005	6.802497e-003	4.116072e-001	-2.000000e+000
2.130921699354956e-005	6.805782e-003	4.095034e-001	-2.000000e+000
2.130962003606533e-005	6.810846e-003	4.014999e-001	-2.000000e+000
2.131007343038434e-005	6.816451e-003	3.896355e-001	-2.000000e+000
2.131054771759071e-005	6.822196e-003	3.760806e-001	-2.000000e+000
2.131103333410180e-005	6.827935e-003	3.624443e-001	-2.000000e+000
2.131152560727080e-005	6.833591e-003	3.495181e-001	-2.000000e+000
2.131205206254270e-005	6.839451e-003	3.369344e-001	-2.000000e+000
2.131262834732732e-005	6.845640e-003	3.248655e-001	-2.000000e+000
2.131333904493796e-005	6.852962e-003	3.124242e-001	-2.000000e+000
2.131381378907079e-005	6.857672e-003	3.062304e-001	-2.000000e+000
2.131440213568789e-005	6.863334e-003	3.017241e-001	-2.000000e+000
2.131499911553920e-005	6.868902e-003	3.008274e-001	-2.000000e+000
2.131585898604799e-005	6.876670e-003	3.048630e-001	-2.000000e+000
2.131683494123705e-005	6.885211e-003	3.134153e-001	-2.000000e+000
2.131734230559644e-005	6.889562e-003	3.185972e-001	-2.000000e+000
2.131779138036303e-005	6.893377e-003	3.228705e-001	-2.000000e+000
2.131826550196965e-005	6.897375e-003	3.265398e-001	-2.000000e+000
2.131873525749108e-005	6.901313e-003	3.292292e-001	-2.000000e+000
2.131913922165991e-005	6.904684e-003	3.307147e-001	-2.000000e+000
2.131959536540607e-005	6.908475e-003	3.315567e-001	-2.000000e+000
2.132002018495574e-005	6.911994e-003	3.316116e-001	-2.000000e+000
2.132086982405507e-005	6.919005e-003	3.305303e-001	-2.000000e+000
2.132150941016071e-005	6.924261e-003	3.291678e-001	-2.000000e+000
2.132207085339387e-005	6.928860e-003	3.277510e-001	-2.000000e+000
2.132262957041540e-005	6.933424e-003	3.264057e-001	-2.000000e+000
2.132317971867533e-005	6.937907e-003	3.252813e-001	-2.000000e+000
2.132368247465062e-005	6.941994e-003	3.244905e-001	-2.000000e+000
2.132410136124751e-005	6.945392e-003	3.240361e-001	-2.000000e+000
2.132449987198784e-005	6.948620e-003	3.237822e-001	-2.000000e+000
2.132488711372443e-005	6.951752e-003	3.237112e-001	-2.000000e+000
2.132565840992911e-005	6.957978e-003	3.238801e-001	-2.000000e+000
2.132621504260881e-005	6.962462e-003	3.241729e-001	-2.000000e+000
2.132678210114240e-005	6.967024e-003	3.245851e-001	-2.000000e+000
2.132735422478807e-005	6.971620e-003	3.250250e-001	-2.000000e+000
2.132792962485981e-005	6.976238e-003	3.254356e-001	-2.000000e+000
2.132848486312878e-005	6.980688e-003	3.257658e-001	-2.000000e+000
2.132900093356282e-005	6.984820e-003	3.259977e-001	-2.000000e+000
2.133019998377100e-005	6.994405e-003	3.262372e-001	-2.000000e+000
2.133094678365430e-005	7.000363e-003	3.262245e-001	-2.000000e+000
2.133144796686626e-005	7.004356e-003	3.261825e-001	-2.000000e+000
2.133191889944454e-005	7.008104e-003	3.261234e-001	-2.000000e+000
2.133241725953325e-005	7.012066e-003	3.260571e-001	-2.000000e+000
2.133291543378394e-005	7.016021e-003	3.259967e-001	-2.000000e+000
2.133372269315053e-005	7.022420e-003	3.259278e-001	-2.000000e+000
2.133423787725301e-005	7.026496e-003	3.259202e-001	-2.000000e+000
2.133475306135550e-005	7.030567e-003	3.259245e-001	-2.000000e+000
2.133526824545799e-005	7.034632e-003	3.259408e-001	-2.000000e+000
2.133578342956047e-005	7.038691e-003	3.259689e-001	-2.000000e+000
2.133629861366296e-005	7.042744e-003	3.260090e-001	-2.000000e+000
2.133681379776544e-005	7.046791e-003	3.260610e-001	-2.000000e+000
2.133732898186793e-005	7.050833e-003	3.261250e-001	-2.000000e+000
2.133874585045551e-005	7.061915e-003	3.262661e-001	-2.000000e+000
2.134001732429763e-005	7.071822e-003	3.263418e-001	-2.000000e+000
2.134128879813974e-005	7.081690e-003	3.264154e-001	-2.000000e+000
2.134256027198185e-005	7.091519e-003	3.264869e-001	-2.000000e+000
2.134383174582396e-005	7.101309e-003	3.265563e-001	-2.000000e+000
2.134510321966607e-005	7.111060e-003	3.266236e-001	-2.000000e+000
2.134637469350818e-005	7.120772e-003	3.266887e-001	-2.000000e+000
2.134764616735030e-005	7.130445e-003	3.267518e-001	-2.000000e+000
2.135576046227845e-005	7.191195e-003	3.271919e-001	-2.000000e+000
2.136387475720660e-005	7.250424e-003	3.276188e-001	-2.000000e+000
2.137198905213475e-005	7.308132e-003	3.280324e-001	-2.000000e+000
2.138010334706290e-005	7.364318e-003	3.284328e-001	-2.000000e+000
2.138821764199105e-005	7.418983e-003	3.288201e-001	-2.000000e+000
2.139633193691921e-005	7.472127e-003	3.291940e-001	-2.000000e+000
2.140444623184736e-005	7.523749e-003	3.295548e-001	-2.000000e+000
2.142553337630209e-005	7.651150e-003	3.304652e-001	-2.000000e+000
2.142660851931347e-005	7.657365e-003	3.305102e-001	-2.000000e+000
2.142875880533622e-005	7.669744e-003	3.305976e-001	-2.000000e+000
2.143668221055178e-005	7.714458e-003	3.309140e-001	-2.000000e+000
2.143740901565760e-005	7.718489e-003	3.309430e-001	-2.000000e+000
2.143813582076342e-005	7.722508e-003	3.309649e-001	-2.000000e+000
2.143886262586924e-005	7.726515e-003	3.309797e-001	-2.000000e+000
2.143958943097505e-005	7.730510e-003	3.309873e-001	-2.000000e+000
2.144031623608087e-005	7.734493e-003	3.309878e-001	-2.000000e+000
2.144104304118669e-005	7.738464e-003	3.309813e-001	-2.000000e+000
2.144176984629251e-005	7.742424e-003	3.309675e-001	-2.000000e+000
2.144288245151991e-005	7.748461e-003	3.309688e-001	-2.000000e+000
2.144399505674731e-005	7.754471e-003	3.309794e-001	-2.000000e+000
2.144510766197471e-005	7.760455e-003	3.309994e-001	-2.000000e+000
2.144622026720210e-005	7.766411e-003	3.310286e-001	-2.000000e+000
2.144733287242950e-005	7.772339e-003	3.310672e-001	-2.000000e+000
2.144844547765690e-005	7.778241e-003	3.311152e-001	-2.000000e+000
2.144955808288430e-005	7.784116e-003	3.311724e-001	-2.000000e+000
2.146860032865567e-005	7.880474e-003	3.318671e-001	-2.000000e+000
2.148764257442704e-005	7.968508e-003	3.325187e-001	-2.000000e+000
2.150668482019842e-005	8.048217e-003	3.331273e-001	-2.000000e+000
2.152572706596979e-005	8.119600e-003	3.336929e-001	-2.000000e+000
2.154476931174116e-005	8.182659e-003	3.342155e-001	-2.000000e+000
2.156381155751253e-005	8.237393e-003	3.346950e-001	-2.000000e+000
2.158285380328390e-005	8.283802e-003	3.351316e-001	-2.000000e+000
2.164461973858741e-005	8.375774e-003	3.363793e-001	-2.000000e+000
2.173525450012744e-005	8.350086e-003	3.377949e-001	-2.000000e+000
2.182851071510996e-005	8.125938e-003	3.388788e-001	-2.000000e+000
2.189997489839122e-005	7.820610e-003	3.394930e-001	-2.000000e+000
2.194759122027078e-005	7.554066e-003	3.398107e-001	-2.000000e+000
2.197219786564731e-005	7.396859e-003	3.399467e-001	-2.000000e+000
2.199394768721842e-005	7.246322e-003	3.399032e-001	-2.000000e+000
2.201569750878952e-005	7.086622e-003	3.397400e-001	-2.000000e+000
2.203744733036063e-005	6.917759e-003	3.394571e-001	-2.000000e+000
2.205919715193173e-005	6.739731e-003	3.390545e-001	-2.000000e+000
2.208094697350283e-005	6.552540e-003	3.385323e-001	-2.000000e+000
2.210269679507394e-005	6.356186e-003	3.378904e-001	-2.000000e+000
2.212444661664504e-005	6.150668e-003	3.371289e-001	-2.000000e+000
2.219400123591070e-005	5.448625e-003	3.341224e-001	-2.000000e+000
2.224230356994885e-005	4.922831e-003	3.311087e-001	-2.000000e+000
2.228803307159084e-005	4.403830e-003	3.269478e-001	-2.000000e+000
2.232350537530402e-005	3.991957e-003	3.222652e-001	-2.000000e+000
2.235792540960359e-005	3.589628e-003	3.157644e-001	-2.000000e+000
2.238209973501374e-005	3.308305e-003	3.091011e-001	-2.000000e+000
2.240668579651200e-005	3.026223e-003	2.994595e-001	-2.000000e+000
2.242086768992594e-005	2.866444e-003	2.913629e-001	-2.000000e+000
2.243600696913061e-005	2.699341e-003	2.793159e-001	-2.000000e+000
2.244308028805622e-005	2.622738e-003	2.716646e-001	-2.000000e+000
2.244928433203703e-005	2.556466e-003	2.629310e-001	-2.000000e+000
2.245302029198344e-005	2.517010e-003	2.566411e-001	-2.000000e+000
2.245594838955890e-005	2.486340e-003	2.507187e-001	-2.000000e+000
2.245908375681474e-005	2.453761e-003	2.423810e-001	-2.000000e+000
2.246069532184045e-005	2.437126e-003	2.359697e-001	-2.000000e+000
2.246196418943695e-005	2.424082e-003	2.287526e-001	-2.000000e+000
2.246339374958427e-005	2.409447e-003	2.188326e-001	-2.000000e+000
2.246489782256087e-005	2.394123e-003	2.076323e-001	-2.000000e+000
2.246590886877859e-005	2.383869e-003	2.002685e-001	-2.000000e+000
2.246720248972235e-005	2.370806e-003	1.914699e-001	-2.000000e+000
2.246856276589040e-005	2.357145e-003	1.827389e-001	-2.000000e+000
2.247022420042047e-005	2.340570e-003	1.722193e-001	-2.000000e+000
2.247161594688721e-005	2.326781e-003	1.630757e-001	-2.000000e+000
2.247331468857476e-005	2.310072e-003	1.513514e-001	-2.000000e+000
2.247521752307955e-005	2.291513e-003	1.378768e-001	-2.000000e+000
2.247714371227061e-005	2.272895e-003	1.242745e-001	-2.000000e+000
2.247967063688295e-005	2.248725e-003	1.066829e-001	-2.000000e+000
2.248231259408926e-005	2.223758e-003	8.849159e-002	-2.000000e+000
2.248586139364288e-005	2.190697e-003	6.438937e-002	-2.000000e+000
2.248969485341375e-005	2.155586e-003	3.915787e-002	-2.000000e+000
2.249544674775453e-005	2.104039e-003	3.159339e-003	-2.000000e+000
2.250143909486022e-005	2.051746e-003	-3.141554e-002	-2.000000e+000
2.251161599435188e-005	1.966054e-003	-8.269208e-002	-2.000000e+000
2.252644734494258e-005	1.847644e-003	-1.441154e-001	-2.000000e+000
2.254157242495088e-005	1.733949e-003	-1.906110e-001	-2.000000e+000
2.256275464107301e-005	1.584812e-003	-2.381711e-001	-2.000000e+000
2.256346473461142e-005	1.580006e-003	-2.393754e-001	-2.000000e+000
2.256488492168825e-005	1.570416e-003	-2.412958e-001	-2.000000e+000
2.256772529584193e-005	1.551363e-003	-2.449027e-001	-2.000000e+000
2.257065166277147e-005	1.531908e-003	-2.482721e-001	-2.000000e+000
2.257367006251188e-005	1.512022e-003	-2.513374e-001	-2.000000e+000
2.257709086485767e-005	1.489700e-003	-2.544767e-001	-2.000000e+000
2.258042249786396e-005	1.468173e-003	-2.574721e-001	-2.000000e+000
2.258328102639909e-005	1.449866e-003	-2.602328e-001	-2.000000e+000
2.258628629195986e-005	1.430779e-003	-2.635204e-001	-2.000000e+000
2.258933322364406e-005	1.411592e-003	-2.674064e-001	-2.000000e+000
2.259230069095589e-005	1.393067e-003	-2.718796e-001	-2.000000e+000
2.259467513263397e-005	1.378359e-003	-2.761480e-001	-2.000000e+000
2.259729455384689e-005	1.362255e-003	-2.819033e-001	-2.000000e+000
2.260008883070448e-005	1.345221e-003	-2.898998e-001	-2.000000e+000
2.260284748880591e-005	1.328558e-003	-3.012082e-001	-2.000000e+000
2.260544700706972e-005	1.313006e-003	-3.178167e-001	-2.000000e+000
2.260786197641383e-005	1.298700e-003	-3.431774e-001	-2.000000e+000
2.261008392899143e-005	1.285676e-003	-3.827192e-001	-2.000000e+000
2.261219470096674e-005	1.273453e-003	-4.472426e-001	-2.000000e+000
2.261421593026252e-005	1.261923e-003	-5.439526e-001	-2.000000e+000
2.261525606531434e-005	1.256073e-003	-6.134046e-001	-2.000000e+000
2.261573000803131e-005	1.253430e-003	-6.525831e-001	-2.000000e+000
2.261613205485929e-005	1.251200e-003	-6.888299e-001	-2.000000e+000
2.261641245735855e-005	1.249653e-003	-7.142081e-001	-2.000000e+000
2.261655200637364e-005	1.248886e-003	-7.263733e-001	-2.000000e+000
2.261663690349869e-005	1.248420e-003	-7.333435e-001	-2.000000e+000
2.261674985532484e-005	1.247800e-003	-7.420971e-001	-2.000000e+000
2.261686412583412e-005	1.247175e-003	-7.502050e-001	-2.000000e+000
2.261701818500590e-005	1.246334e-003	-7.597249e-001	-2.000000e+000
2.261711032733512e-005	1.245833e-003	-7.646403e-001	-2.000000e+000
2.261720767259303e-005	1.245303e-003	-7.691755e-001	-2.000000e+000
2.261733564061333e-005	1.244609e-003	-7.741289e-001	-2.000000e+000
2.261749006140884e-005	1.243773e-003	-7.786477e-001	-2.000000e+000
2.261772265985873e-005	1.242519e-003	-7.828048e-001	-2.000000e+000
2.261807562120380e-005	1.240628e-003	-7.848797e-001	-2.000000e+000
2.261856853490704e-005	1.238010e-003	-7.832778e-001	-2.000000e+000
2.261876896996353e-005	1.236954e-003	-7.815603e-001	-2.000000e+000
2.261898489902037e-005	1.235822e-003	-7.792348e-001	-2.000000e+000
2.261919271728090e-005	1.234738e-003	-7.770625e-001	-2.000000e+000
2.261939488019896e-005	1.233689e-003	-7.751801e-001	-2.000000e+000
2.261959185201902e-005	1.232672e-003	-7.736744e-001	-2.000000e+000
2.261977360248838e-005	1.231738e-003	-7.726234e-001	-2.000000e+000
2.261992563439744e-005	1.230960e-003	-7.720191e-001	-2.000000e+000
2.262005654305963e-005	1.230293e-003	-7.717098e-001	-2.000000e+000
2.262017676329653e-005	1.229682e-003	-7.716224e-001	-2.000000e+000
2.262040320914639e-005	1.228538e-003	-7.718470e-001	-2.000000e+000
2.262066650518772e-005	1.227215e-003	-7.725909e-001	-2.000000e+000
2.262105912813891e-005	1.225262e-003	-7.743591e-001	-2.000000e+000
2.262154002258690e-005	1.222899e-003	-7.769642e-001	-2.000000e+000
2.262189691099729e-005	1.221165e-003	-7.789168e-001	-2.000000e+000
2.262223368279863e-005	1.219546e-003	-7.805398e-001	-2.000000e+000
2.262260023867001e-005	1.217801e-003	-7.819203e-001	-2.000000e+000
2.262303954022735e-005	1.215732e-003	-7.830756e-001	-2.000000e+000
2.262343745420334e-005	1.213880e-003	-7.837084e-001	-2.000000e+000
2.262387817329819e-005	1.211852e-003	-7.840595e-001	-2.000000e+000
2.262436543254519e-005	1.209637e-003	-7.842388e-001	-2.000000e+000
2.262459710292417e-005	1.208593e-003	-7.842850e-001	-2.000000e+000
2.262487028813628e-005	1.207371e-003	-7.843368e-001	-2.000000e+000
2.262519742576281e-005	1.205917e-003	-7.844261e-001	-2.000000e+000
